epoch,step,stage,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,3735,0,2.7146392003759003,0.43647217073421885,36.10601751724486,0.5654535017874767,1.5852631585548889,0.5496409816346896,5.526616139444412,0.26808456321600177,1
0,7470,2,2.084287608220395,0.4988084831834836,20.30596466021788,0.4253987968804886,1.0996615497734963,0.6216042411694592,3.200771193991434,0.1919927806375858,2
0,11205,1,1.632081855633718,0.5884958258459555,14.272963876552877,0.3340033192902797,0.20203939537055263,0.9429108687012325,1.2429005584389525,0.02710524633779782,3
0,14940,0,1.2704468207852728,0.6789635823903338,11.007544086551883,0.2614271042260789,0.08609874927439506,0.9755868733986574,1.0946195612237468,0.011755431598440372,4
0,18675,1,1.0439560269657149,0.736239645886524,9.036365216490271,0.21488811192458007,0.09165721846027633,0.9780402444834497,1.0999840554240117,0.009610635570685783,4
0,22410,0,0.8839593042070748,0.7765820290739015,7.711905213818491,0.18205628800764462,0.04866615108091865,0.9884850085078946,1.051865344324324,0.004345695599639252,5
1,26145,0,0.06329267045822952,0.9849202721130614,1.0666493279844038,0.012503126485813148,0.04810450995188831,0.9905190791918501,1.0513835810344216,0.002889751024621341,6
1,29880,0,0.06303276474764676,0.9853324805218958,1.0664313816075512,0.012059188667830045,0.04479263298748762,0.9909597537600975,1.0480295196456384,0.0035794523383421814,7
1,33615,1,0.07332503110164591,0.9832759278547809,1.077760818351856,0.013251862204451242,0.07278152626719252,0.9857843391368568,1.0785518379724655,0.004522996274281169,7
1,37350,1,0.07575872946337446,0.9828084397037198,1.080375858344852,0.01347914987215419,0.06756472530105939,0.9865406357458347,1.072288301305524,0.004483797833429182,7
1,41085,0,0.07059525247398729,0.9840671213492448,1.0747761314127715,0.012598794217391534,0.03916492206032951,0.9924388556396566,1.0415848434280464,0.003061897296313848,8
1,44820,1,0.07159552449953392,0.9839064748286733,1.075825520687967,0.01260368318715406,0.06301813910893413,0.9869701603805514,1.0674188672407796,0.004733649478070281,8
1,48555,0,0.06763502724666995,0.9848630407071466,1.0715325963099611,0.011930035949380097,0.037885896407013966,0.9934558909816368,1.0402139236986232,0.0015611916593553283,9
2,52290,1,0.0704746793659695,0.9839959357862126,1.074321504962367,0.011668428348771763,0.06172401699093938,0.988064954492608,1.0659736882396929,0.003131332737822589,9
2,56025,1,0.06859035839401431,0.9845014687257548,1.0722749393031563,0.011457516038803095,0.05945675024631949,0.9884164117907017,1.063526280001572,0.00304414559070672,9
