epoch,step,stage,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,3735,4,3.453184525618751,0.33582075698627845,47.18452273399416,0.6482603965491679,2.4585016653976033,0.4035666257468853,14.073231966949075,0.44998988575407706,1
0,7470,5,2.927143058001277,0.36803078198209505,29.54390380740503,0.536483812237027,2.216172216686013,0.42165314426805234,11.051482226933928,0.3670618927077116,2
0,11205,3,2.4481184924755284,0.44259995712014727,21.356130162994493,0.45266597162937405,0.9789943439554931,0.6788640142305492,2.80946972166549,0.1663295005499152,3
0,14940,2,1.9460161127683668,0.5492186519515563,16.417467857707166,0.3636849904425296,0.13695726773138978,0.9640676894625605,1.153186430974214,0.020319017219965395,4
0,18675,4,1.980752707437738,0.5319043622406292,14.948219921751232,0.360777629030726,1.966429328754783,0.4937951160453216,8.35425864938096,0.2858602929318451,4
0,22410,3,1.7131634736926507,0.5954288290314034,12.702441405849399,0.3131227807076195,0.2887989662937155,0.9346614384693618,1.3530882877068782,0.031555898125895813,4
1,26145,3,0.3796153482797163,0.9125968693342063,1.544395240798349,0.07531244844531881,0.2759371923636517,0.9366858254672006,1.3328086775136299,0.03698389058523617,4
1,29880,3,0.3156927144207312,0.9271897687022709,1.3986388144674715,0.05933645657946524,0.2561355632886825,0.9416216499412027,1.3060325417669847,0.029671090557472187,4
1,33615,3,0.2976818167437828,0.9310105286240099,1.3657237228217858,0.05451745497142953,0.2436310398391669,0.9441396566313882,1.2892200902008548,0.02473332307509594,4
1,37350,3,0.28532101510793917,0.933562952894002,1.345593293164765,0.05148586449838818,0.24282369541940596,0.9469012452723747,1.2891894370450876,0.017607977959000296,4
1,41085,2,0.23785163657638458,0.9443660835335425,1.2852132866416917,0.042989730503977815,0.06826801494412688,0.9845701635202135,1.0724597085287326,0.005218713594822636,5
1,44820,5,0.5781649225300027,0.8514965736954584,2.642373290076958,0.0986230545065082,1.928807861381228,0.47386609001557334,8.250672998520637,0.27954277120435467,5
1,48555,5,0.7835228514792144,0.7940710421863769,3.3285378746468974,0.13284309826583973,1.7877532852959943,0.5265369003066998,7.15426985075347,0.2550059582913492,5
2,52290,0,0.013241678343970992,0.9966457714292909,1.013395949275042,0.004039668482043245,0.007946037624880133,0.9980743121106661,1.0080663757572692,0.0009386476378329759,6
2,56025,2,0.05148161648039673,0.9876347898152243,1.0539911208385702,0.009999133403158873,0.06351410003440613,0.9855011630355326,1.067199975451919,0.005003905472175246,6
2,59760,3,0.11671272784377369,0.972191224910822,1.130563543907486,0.020525468204415857,0.20300291314906518,0.9556235151681287,1.236315134674542,0.014956231016337827,6
2,63495,0,0.08741591111899032,0.9790880988232447,1.0975122131717765,0.015536367664861132,0.005833649434343391,0.9986501189851894,1.0058921217161974,0.0005273289217871952,7
2,67230,1,0.0739124639302052,0.9822772011501263,1.0819468735211037,0.013160987127604109,0.018528876009050982,0.9960944948989321,1.018956896475579,0.0011641352851408905,7
2,70965,4,0.3645979579992876,0.9045520358214775,1.970775275608049,0.061456485585921275,1.6207891054320753,0.5739370540538393,5.7998589318196885,0.21780928780194111,7
2,74700,0,0.31147537583942414,0.9184932031375542,1.8267158749015442,0.052648691895822365,0.005781271132251002,0.9988385784150139,1.0058419529473532,0.0003704746823846615,8
3,78435,0,0.008503111132895485,0.997978937936476,1.0085799841234557,0.0018815122268449878,0.0060149590567620944,0.9988486345505975,1.0060836164193387,0.000292032524502651,8
3,82170,1,0.01585849486036311,0.9962150019274605,1.0161255277256651,0.0030123630989164047,0.018510044140106516,0.9960975986444827,1.0189131906275906,0.0011268884370334825,8
3,85905,5,0.6046931662267493,0.8397586399563343,2.8056588406063745,0.1013527497242689,1.7339333142605018,0.5457710597826086,6.782339944292785,0.24557817353040573,8
3,89640,3,0.5057381238079874,0.8673758389226621,2.415078463871347,0.08500314135762127,0.17585339560191213,0.9609651854103103,1.2007273765206188,0.013240565243494285,8
3,93375,3,0.44105828306269035,0.8850364127049509,2.1726990835307207,0.07423722956380537,0.17032816758504368,0.9630967137045513,1.1942295878284765,0.01165594991042278,8
3,97110,0,0.368583510550187,0.9039230448868203,1.9782284099012424,0.062110256933727764,0.004524113590415427,0.9989940139921816,1.0045804673007184,0.00034583035240760325,9
4,100845,5,1.7720561920384066,0.529304820992677,6.314782725196669,0.2948710655879547,1.7441544071760549,0.5430365358028223,6.898050035434317,0.2444133412277661,9
4,104580,1,0.4528545127767574,0.8800163914559831,2.330520859604448,0.07590696600207157,0.013926172828053916,0.9970386542953852,1.0142090928664085,0.0008619823511965212,9
4,108315,4,0.9392603623589163,0.7497847386373434,3.539180514380006,0.15805118088566733,1.5483634780146165,0.5937796718074625,5.368489855326423,0.20316040920544215,9
4,112050,0,0.6593063304220292,0.8244130571919737,2.7786521349100637,0.11115792647821815,0.004291420792070679,0.9990898576547801,1.0043393219352803,0.0002945616526775987,10
4,115785,1,0.5110871115031624,0.8639832165814986,2.371931116647372,0.0862603686981128,0.013790130357281976,0.9971773296465802,1.0140708204113533,0.0007569424432452316,10
4,119520,5,0.7379266584111646,0.8038870023377839,3.0461720910659666,0.12439171391060667,1.696861407758624,0.5562738864257564,6.574406666320186,0.23432337279765814,10
4,123255,2,0.6291043888862834,0.8330494751456808,2.7310474354137675,0.1061699793692723,0.041489776475712115,0.991896989416476,1.0433809752157615,0.0020373362002808113,10
5,126990,2,0.045058229203531065,0.9892018677252025,1.046576876396147,0.007974448597641987,0.038236580529188775,0.9922228826992754,1.03980552288328,0.002322093007738312,10
5,130725,0,0.020859690970069972,0.9949741262087026,1.021484615743596,0.00380735086507614,0.003771361640307753,0.9992190976195017,1.0038109583045516,0.00020818072256033402,11
5,134460,4,0.5963023446066387,0.8409073090889084,2.5074995000926177,0.10065172486459825,1.536733864851347,0.5999610914457792,5.378159220653633,0.19669843256867103,11
5,138195,3,0.47661556963748447,0.874076925274223,2.1433942126072045,0.08058177229204644,0.15087712938842435,0.9690023965881642,1.1704343547748053,0.009185504746185921,11
5,141930,4,0.7013190212041089,0.8138846321259334,2.716997543599218,0.11846995468543484,1.509952927185869,0.6024562545687134,5.161213052872939,0.20735611363100076,11
5,145665,5,0.8690422319879514,0.7691312958146134,3.215993028771341,0.14681446667557563,1.6691557038475957,0.5623094300232011,6.360404698367816,0.2433539755306259,11
5,149400,0,0.7395456900887658,0.8035577608458099,2.88429923385048,0.1250641715479063,0.003692311480284438,0.9992551010678871,1.003729065537837,0.0002773319285726895,12
6,153135,5,1.6586714162719889,0.5580665220375236,5.594357416047677,0.2807116634399798,1.677386726658368,0.5638506259137427,6.516382007041901,0.22204021079633043,12
6,156870,2,0.8488213113412449,0.7745419363164786,3.3126983146615676,0.14413929006743473,0.03615579537505119,0.9927399667079838,1.0376949433835314,0.0019932892527257063,12
6,160605,3,0.6146347275050363,0.8381423424783114,2.594328361915349,0.10447808233708983,0.14581688501029244,0.9708269023725529,1.1640261191354238,0.008008029226565593,12
6,164340,3,0.4962589209796479,0.870265347927561,2.2339677132454057,0.0844188136674812,0.1447908300494393,0.971692474931668,1.1627585852123103,0.007347926645169973,12
6,168075,5,0.7279835255504347,0.8080528995177872,2.8983160056200177,0.12342261232642869,1.6520989678635296,0.5660124467645563,6.231197909822406,0.2359561275556036,12
6,171810,4,0.8525914502642942,0.774169136646509,3.1784003030647545,0.14460489874873753,1.4970618996521974,0.6094123690964276,5.093935371327471,0.18777204299676273,12
7,175545,2,0.03775927155690333,0.9908341946127773,1.0388891445556705,0.007053846913041027,0.03669615618474734,0.9928020416189931,1.0382213679025492,0.0017442232299392404,12
7,179280,4,1.120749302504869,0.6995443365685582,3.709322372386904,0.19002652639310164,1.4895172456036443,0.6105007905860667,5.096432542591888,0.1943550746008738,12
7,183015,4,1.2674975594431104,0.6597303037225164,4.054719462810075,0.2150310594947433,1.473177340856315,0.611974697273074,4.9698005431652605,0.19579322238958624,12
7,186750,4,1.3243654396776805,0.6449014506772259,4.185450936045976,0.22472630427792933,1.4763260229592283,0.6133183707967836,4.9876828531831245,0.19245091115787713,12
7,190485,1,1.0218289920127732,0.7261200640589218,3.4527414806153085,0.17365214639743784,0.011593088756730345,0.9976071363304094,1.0117912411019065,0.0007043089276822501,12
7,194220,3,0.856253854845186,0.7713030491607807,3.020917546910579,0.14560826611418715,0.1316499056300421,0.9723082580488812,1.1467003730616574,0.008919966000869148,12
7,197955,1,0.7228884272661485,0.8069551238387227,2.7034640140883077,0.12300595740901048,0.01052596612606068,0.9978411587449147,1.010700119596543,0.0005364116017083021,12
8,201690,0,0.004201930335053784,0.998941991075061,1.0042248690472306,0.0012291132791439378,0.003127634417130252,0.9993523103785278,1.0031580454569535,0.00021994655895900077,13
8,205425,2,0.023530370460181475,0.99430745902632,1.0241640004529928,0.004431059950136405,0.032033960145437655,0.9935243452834986,1.0331556330307512,0.0017000402026247587,13
8,209160,1,0.019143915418933097,0.9953354090860446,1.0195940742949912,0.0036337706521120173,0.01019047033324221,0.9979387405050215,1.010367890871186,0.000524790165736188,13
8,212895,0,0.014902955642361056,0.9963632821076996,1.0152358606072949,0.00285809430196141,0.002991827338786999,0.9993608767162472,1.0030191130557744,0.00018090924427820903,14
8,216630,4,0.3255258536967563,0.912925656190726,1.7660954771430153,0.05524897819730735,1.475951583898313,0.6151082387808289,5.001679706276617,0.18928875546442797,14
8,220365,3,0.2913530695926605,0.9227286661781928,1.656094105265118,0.04949539234153913,0.13071629267068735,0.9734715418811976,1.145142360153385,0.007037653575252666,14
8,224100,1,0.24927362364180952,0.9339075749645629,1.559252614127277,0.042382605047226365,0.009771428994640322,0.998034460017798,1.0099332569004469,0.00045405717235158413,14
9,227835,0,0.003266791324157352,0.9991662653757772,1.003282431353303,0.0007552357192534369,0.0026582189231865163,0.9994614380720824,1.0026809610706633,0.00013701193188344281,15
9,231570,0,0.0033122772887348197,0.999158151630179,1.0033290365705703,0.0007352472888177012,0.003106472991981603,0.9994231999269007,1.003136099247967,0.00013350856341413353,15
9,235305,3,0.046086301735601874,0.9889491229211433,1.0499365118217143,0.007914602330776298,0.12371265105992614,0.9733922101449275,1.1367887402396635,0.00884161392670101,15
9,239040,0,0.03532933845847204,0.991510707591083,1.038218975699053,0.006105648810216197,0.002739786734758423,0.9994408292016272,1.0027624675215476,0.00012538978927499497,15
9,242775,2,0.034798483181418365,0.9916369752685901,1.037279540538552,0.006015789545046893,0.028876714961384328,0.9940864956775998,1.0298521396794977,0.001612608875434463,15
9,246510,2,0.03406956678678769,0.9917958754790717,1.0362633041430411,0.00589381702091708,0.03025339924834716,0.9940213170210399,1.0313437233216685,0.0014972406738647769,15
10,250245,5,1.6363543378861614,0.5644859472251037,5.447897952611001,0.2753689464730566,1.646958759729413,0.5713435642718663,6.292468636283946,0.21894876942472774,15
10,253980,3,0.49049243809257514,0.8715779787133097,2.1836876777422503,0.08278022016969917,0.12284552020834713,0.9743434460812357,1.1359075286730949,0.007129586356092542,15
10,257715,3,0.33054990919924176,0.9144648324927954,1.7293750134149584,0.05586805218935202,0.11885890193611959,0.9746852305412534,1.1308685126659264,0.00785145985959334,15
