epoch,step,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,1835,5.057940577291338,0.2339896497790159,133.8081752962739,0.9408970253024044,3.635906959834852,0.4074108427490947,8.813995976273263,0.7890332446472477,1
1,3670,2.976376553354861,0.3894876641684928,5.213072034351159,0.6144455804667561,1.8224661450637014,0.4259778558474111,2.0696048585274665,0.3144982601832363,2
2,5505,1.7805143848751805,0.4142028893053304,2.129579797474079,0.3461404431494349,1.2025177999546652,0.4459270650160018,1.598796325180882,0.2081816327879423,3
3,7340,1.2291526920951354,0.4540439241566062,1.6849110839680093,0.24764142471304665,0.8312035896276173,0.530671502516684,1.4374436703652,0.16266568925932615,4
4,9175,0.951396418722189,0.4896730926013078,1.5211597144127351,0.19500643417087526,0.765696360092414,0.5411518924664038,1.3872816089602185,0.14910502595661038,5
5,11010,0.8011956767100404,0.5123728640797213,1.437738228990834,0.16222582204069058,0.6688450223521183,0.5395019568337326,1.3485528740937265,0.13135360955507325,6
6,12845,0.7068823056625411,0.5207147930226047,1.3954829391945645,0.14370563171025533,0.5872651349557073,0.5281031316342936,1.3088072213324884,0.11353703830511909,7
7,14680,0.6160893975551511,0.5269342390040833,1.355435768248101,0.1263792068739851,0.5205239132830971,0.5287827386996213,1.3151500965501128,0.10961697184224935,8
8,16515,0.5687129319282579,0.5191469459958505,1.3352379307257125,0.11538346055914153,0.48615253222616095,0.513185542321386,1.3219403822294367,0.10020700800041095,9
9,18350,0.5367669142640579,0.5225407573578574,1.3248398779956643,0.10874151807688864,0.45535733542944257,0.5092688783051693,1.3070540558703365,0.08593406911500936,10
10,20185,0.49040562674525,0.5299223349335798,1.303401324551806,0.09926348305946878,0.42993249344198325,0.5224033572000091,1.2807544482457085,0.08781314322555414,11
11,22020,0.46945061137955585,0.5318042565471895,1.3020302839811764,0.09652842799066529,0.40442423616584977,0.5219082103131069,1.2900638557799733,0.08197652832265397,12
12,23855,0.4521705063755246,0.5347576542362766,1.2897340053866067,0.09269013263460658,0.38297388004629235,0.5054540949801161,1.2851522111967602,0.07675449142720434,13
13,25690,0.43048825733343327,0.5344613965542482,1.2830662346793285,0.08697923479416846,0.4501509977014441,0.5259758096359524,1.2753866757764467,0.08187153566739161,13
14,27525,0.4363470817253765,0.5362971038416496,1.2807292686023046,0.08622170614575149,0.4294590077902141,0.529895362502405,1.277980541782947,0.07785462023413754,13
15,29360,0.41625273952042374,0.5407569854659584,1.275132824056782,0.0853712807879331,0.3697382000716109,0.5353607020428194,1.2602965301508442,0.06961491297613077,14
16,31195,0.41110724705279034,0.5461363334050401,1.2714212727909737,0.0831093097705062,0.36958440165770684,0.5380262161662603,1.2494867100214666,0.0686911029388697,15
17,33030,0.39736507653946446,0.5508822306303858,1.2657771336874635,0.07997373711473603,0.3635913516345777,0.541137963521379,1.2443981930918442,0.06913043679592996,16
18,34865,0.3839498596433398,0.5535387138171112,1.2588757633496164,0.07768217639563983,0.3690610967184368,0.51875478557716,1.2815004651482669,0.07995948022465012,16
