epoch,step,train_loss,train_acc,train_ppl,train_te,val_loss,val_acc,val_ppl,val_te,sav_version
0,734,1.9405593923229612,0.6563137291801837,31.60792878856445,0.5049463794889794,0.5153969518448177,0.880022507054545,1.6823627349971424,0.16843469333264457,1
1,1468,0.4416613737349614,0.8936268994858008,1.566350719284792,0.16160948974769365,0.2877851367781037,0.9139772100884102,1.3357030367245404,0.0852738010677759,2
2,2202,0.3086871506204722,0.9086642740112019,1.3647939046094737,0.10949668029066685,0.25647885548441035,0.9125374353020402,1.2940569597122977,0.07789132432725164,3
3,2936,0.25705387993469553,0.9166475315779531,1.2952162599351884,0.08943362405291395,0.21963862663036898,0.9217982131043134,1.2475813243902671,0.0698496652803902,4
4,3670,0.20309977748048078,0.9332005563318951,1.2268703901687859,0.07437788971597033,0.12178334466328747,0.9606239752702483,1.1304188635206913,0.045667008470045144,5
5,4404,0.1174377386308496,0.9672246281549705,1.1257482753110297,0.05418405725818555,0.08113210052741986,0.9787168833350565,1.0854519311185764,0.03339160189259853,6
6,5138,0.0962513594403457,0.9744548937693335,1.1020628617068446,0.04980262277707585,0.08913823192645061,0.9752898764021122,1.0944404617697816,0.04514414029942134,6
7,5872,0.08737943174281952,0.9767153722709094,1.0921747657209482,0.04702199236101517,0.08680817739743936,0.9772290906140199,1.0919510018478524,0.03826821372239641,6
8,6606,0.07907341917905683,0.9790663135365819,1.0830099384089675,0.04297435120890079,0.07989135014481451,0.9779667396995079,1.084587366360887,0.042028401549803016,7
9,7340,0.075049052806698,0.9801339770428995,1.0785868948682265,0.04183563154209014,0.07601227241225149,0.98021743039439,1.079866270223329,0.03873783560670794,8
10,8074,0.07455625288741669,0.9805339987133983,1.0780980369038433,0.04242289210766666,0.06569973693082207,0.9831034436880831,1.0684656198429803,0.035926548469645596,9
11,8808,0.0748464053506869,0.9807490671462374,1.0784156535421208,0.042929036205621274,0.0706212091945896,0.9822622887513105,1.0743615819482297,0.03494703047233548,9
12,9542,0.07041173429312109,0.9815457898760441,1.0735624008303484,0.04026067699912614,0.07007890372341008,0.9816249127692304,1.0732922174239479,0.03529907708662414,9
13,10276,0.07054895264596478,0.981824124130125,1.0738241665226793,0.041027901064971214,0.06239280825186717,0.9843046134655156,1.0649661122276564,0.036193363510007355,10
14,11010,0.06891605759937854,0.9821123979693046,1.072018794391558,0.04059775698403591,0.061306109259787356,0.982797017146613,1.0636641712907895,0.038003036077588315,11
15,11744,0.0699866080005737,0.981857829161459,1.073149335278966,0.04099947640872887,0.05690316880415929,0.9854136036170555,1.0588985754070435,0.03260730165694175,12
16,12478,0.06850529070537567,0.9821063502900038,1.0715351815619334,0.041323171778305794,0.06756540069258526,0.9823977632193601,1.070305948479868,0.03588936440809413,12
17,13212,0.06748709305410326,0.9823918494348257,1.0704292110175442,0.040263203598054874,0.06454134677340717,0.9835037192796222,1.0676257757805292,0.03171015472409085,12
18,13946,0.06611615018817604,0.9827812701292268,1.0689839224901603,0.03956887446489601,0.05942996782495787,0.9846111585455649,1.0617646266762728,0.034119408564835,12
19,14680,0.0678879088038269,0.9821308936404595,1.0709644922290185,0.04065593655785369,0.06603690263766207,0.9830852862653695,1.0688710836124393,0.03687309503141062,12
20,15414,0.06455985825617952,0.9830308172488296,1.0673275416587407,0.03889419087152377,0.07132031773462107,0.9814511661458777,1.0746839650381184,0.037943939515010336,12
21,16148,0.061736078859289105,0.9837141245811879,1.0642829863062604,0.03756363116734958,0.06294643957363932,0.9831099596570758,1.0654723708575322,0.031538233565822915,12
22,16882,0.06255085960066083,0.98352721086495,1.0651163417670002,0.038780430879913404,0.061585740578409875,0.9834606571892283,1.0643912159260502,0.03256171413807716,12
23,17616,0.06276264174508911,0.9832376999128931,1.0653623983866025,0.03867009495081156,0.060767462391308265,0.9840762316229285,1.0636848464601503,0.03235653279199025,12
24,18350,0.06077824344564158,0.9841480335502449,1.0632579804610465,0.037347126732864305,0.06158605443411752,0.983816029877912,1.0641655003045642,0.03516498522300422,12
25,19084,0.0633092906284184,0.9833719021601487,1.0659764107660799,0.03897368408088369,0.05792443861106509,0.9843573291271549,1.060028758856926,0.03512539378202564,12
26,19818,0.062421928772103924,0.9835047698442527,1.0650268247626529,0.03900583832918435,0.054424867622162164,0.9855592777343772,1.0564151012903071,0.03243938481887145,13
27,20552,0.06133777178742743,0.9836003862669498,1.063888758416543,0.038370149348636085,0.06354155401258092,0.9835025549189886,1.0662514664328118,0.035393800862968464,13
28,21286,0.06032880358886461,0.9839871884487933,1.0627853519310833,0.03775935779055842,0.06709131986932143,0.982955536653959,1.0701750545025492,0.032825462988367325,13
29,22020,0.05815565644583236,0.9844033308231187,1.0603628099184,0.03641316105970642,0.0548544418262808,0.9850083899080129,1.0571025823508837,0.031043167987616,13
30,22754,0.06026593286719183,0.9838362242312182,1.0627072720983022,0.03837658362400209,0.052006087731570005,0.9864916641386715,1.0537855557368303,0.027652018064179145,14
31,23488,0.06008556983953885,0.9838324988415331,1.062472525026021,0.03842387148852511,0.057048504387861805,0.9850777857299386,1.059277692420211,0.03175708600920084,14
32,24222,0.05970352964110327,0.9840122527353365,1.0620616465403097,0.03783458561191506,0.05271375271810317,0.9864976304665813,1.054481695008166,0.030351747407273907,14
33,24956,0.05884794759175839,0.9841720161976129,1.0612260924635082,0.03770196396472212,0.06273471603268072,0.983703301687433,1.06528622858688,0.0356348307301963,14
34,25690,0.05607766048124375,0.9848631999325037,1.0581631179094886,0.03577705365667464,0.06346818040076055,0.9837983688776616,1.0661954182009687,0.03446648027698424,14
